INCIDENT INFO,START_DT,QUADRANT,Longitude,Latitude,DESCRIPTION_CLEAN
7 Avenue b/w Centre Street and 1 Street SW,2021-09-28 16:06:00,NE,-114.0642087,51.04651839,Pedestrian incident - EMS on site
Dalhart Road and 53 Street NW,2021-09-27 17:47:00,NW,-114.158832,51.1111722,Pedestrian incident - EMS dispatched
36 Street and 64 Avenue NE,2021-09-25 00:02:00,NE,-113.9817424,51.11323775,Pedestrian incident - EMS on site
2 Avenue and 2 Street SW,2021-09-24 22:20:00,NE,-114.0675503,51.05136647,Pedestrian incident - EMS on site
Southbound 52 Street at 44 Avenue NE,2021-09-22 17:16:00,NE,-113.9589009,51.09145247,Pedestrian incident - EMS on site
26 Avenue and 38 Street NE,2021-09-20 18:38:00,NE,-113.9780622,51.07788045,Pedestrian incident - EMS dispatched
18 Avenue and Macleod Trail SE,2021-09-16 14:58:00,SE,-114.061792,51.03688989,Pedestrian incident - EMS on site
Panatella Gate and Harvest Hills Boulevard N,2021-09-15 19:02:00,NE,-114.0688696,51.16690974,Pedestrian incident - EMS on site
Bridlewood Road SW,2021-09-14 08:31:00,SW,-114.1091107,50.90129064,Pedestrian incident - EMS on site
Sherwood Gate and Shaganappi Trail NW,2021-09-13 08:57:00,NW,-114.1442581,51.1631763,Pedestrian incident - EMS on site
88 Avenue and Saddleridge Drive NE,2021-09-12 15:56:00,NE,-113.952388,51.1322151,Pedestrian incident - EMS on site
60 Street and Skyview Ranch Avenue NE,2021-09-10 08:43:00,NE,-113.9473931,51.16099254,Pedestrian incident - EMS on site
Macleod Trail and 17 Avenue SE,2021-09-08 23:24:00,SE,-114.0586592,51.037833,Pedestrian incident - EMS on site
Martin Crossing Drive and Martin Crossing Way NE,2021-09-07 18:55:00,NE,-113.9578288,51.11779156,Pedestrian incident - EMS on site
Country Hills Boulevard and Panorama Hills Boulevard NW,2021-09-07 18:30:00,NW,-114.0741227,51.14844323,Pedestrian incident - EMS on site
10 Avenue and 9 Street SW,2021-09-05 01:09:00,SW,-114.0838496,51.04390675,Pedestrian incident - EMS on site
Whitehorn Wy and Whitehorn Pl NE,2021-09-04 19:41:00,NE,-113.9649284,51.08609722,Pedestrian incident - EMS on site
Shaganappi Trail and Valiant Drive NW,2021-09-03 15:54:00,NW,-114.1544201,51.09073177,Pedestrian incident - EMS on site
52 Avenue and Northland Drive NW,2021-09-03 08:39:00,NW,-114.1414344,51.10096036,Pedestrian incident - EMS on site
7 Avenue and 1 Street SE,2021-09-01 16:03:00,NE,-114.0605032,51.04640854,Pedestrian incident - EMS on site
5 Avenue and 2 Street SW,2021-08-31 08:32:00,NE,-114.0677656,51.048529,Pedestrian incident - EMS dispatched
22 Avenue and 68 Street NE,2021-08-26 14:12:00,NE,-113.9350384,51.07254427,Pedestrian incident - EMS on site
34 Avenue and Centre B Street NW,2021-08-25 18:47:00,NE,-114.0638469,51.08323991,Pedestrian incident - EMS on site
Edmonton Trail and 1 Avenue NE,2021-08-23 16:36:00,NE,-114.0499084,51.05324735,Pedestrian incident - EMS on site
Memorial Drive and Zoo Road NE,2021-08-23 15:21:00,NE,-114.0361669,51.04765343,Pedestrian incident - EMS on site
1 Street and 15 Avenue SE,2021-08-23 05:03:00,SE,-114.0610715,51.03851912,Pedestrian incident - EMS dispatched
Westbound 64 Avenue and Hunterhorn Road NE,2021-08-22 13:52:00,NE,-114.0527914,51.11052426,Pedestrian incident - EMS on site
10 Avenue and 4 Street SW,2021-08-21 02:46:00,SE,-114.0705218,51.04351182,Pedestrian incident - EMS on site
Northbound Edmonton Trail at 16 Avenue NE,2021-08-20 23:18:00,NE,-114.0561359,51.0670876,Pedestrian incident - EMS on site
Northbound Edmonton Trail at 16 Avenue NE,2021-08-20 23:18:00,NE,-114.0561274,51.06714109,Pedestrian incident - EMS on site
Northbound Edmonton Trail at 16 Avenue NE,2021-08-20 23:18:00,NE,-114.056115,51.06713615,Pedestrian incident - EMS on site
16 Avenue and 1 Street NW,2021-08-20 22:39:00,NE,-114.0649965,51.06699914,Pedestrian incident - EMS on site
11 Street and Heritage Meadows Wy SE,2021-08-20 15:33:00,SE,-114.0423932,50.9839673,Pedestrian incident - EMS dispatched
Northbound Macleod Trail at 45 Avenue SW,2021-08-19 19:31:00,SE,-114.0659256,51.01288154,Pedestrian incident - EMS on site
12 Street and 11 Avenue SE,2021-08-17 16:00:00,SE,-114.0358725,51.03975802,Pedestrian incident - EMS on site
64 Avenue and 4 Street NE,2021-08-16 21:58:00,NE,-114.0574168,51.11065449,Pedestrian incident - EMS on site
4 Street and 10 Avenue SW,2021-08-16 09:59:00,SW,-114.071512,51.04355743,Pedestrian incident - EMS on site
Erin Meadow Gr and Erin Woods Drive SE,2021-08-14 14:44:00,SE,-113.9637376,51.01905431,Pedestrian incident - EMS dispatched
Eastbound Memorial Drive approaching 12 Street NE,2021-08-13 00:48:00,NE,-114.0323668,51.04824607,Pedestrian incident - EMS on site
1 Street and 15 Avenue SE,2021-08-08 08:00:00,SE,-114.0610715,51.03851912,Pedestrian incident - EMS on site
Bow Trail and 26 Street SW,2021-08-08 01:09:00,SW,-114.1236428,51.04150722,Pedestrian incident - EMS on site
John Laurie Boulevard and Brenner Drive NW,2021-08-06 17:24:00,NW,-114.1335125,51.10554505,Pedestrian incident - EMS on site
26 Avenue and 21 Street SW,2021-08-05 12:54:00,SW,-114.1118857,51.030424,Pedestrian incident - EMS on site
Eastbound 17 Avenue at 36 Street SE,2021-08-02 23:54:00,SE,-113.9816834,51.03774856,Pedestrian incident - EMS on site
Westbound 17 Avenue and 52 Street SE,2021-07-30 17:23:00,SE,-113.9585151,51.03794167,Pedestrian incident - EMS on site
16 Avenue and 10 Street NW,2021-07-28 13:27:00,NW,-114.0846443,51.06697964,Pedestrian incident - EMS on site
28 Street and 17 Avenue SE,2021-07-28 11:50:00,SE,-113.9930542,51.03791359,Pedestrian incident - EMS on site
Harvest Hills Boulevard and 96 Avenue NE,2021-07-28 02:59:00,NE,-114.0693215,51.14248843,Pedestrian incident - EMS on site
5 Street and Elbow Drive SW,2021-07-26 16:56:00,SW,-114.0734405,51.02955317,Pedestrian incident - EMS on site
2518 Fish Creek Blvd SW,2021-07-19 20:24:00,SW,-114.1192307,50.92142505,Pedestrian incident - EMS on site
37 Street and 10 Avenue SW,2021-07-19 15:35:00,SW,-114.141124,51.04325723,Pedestrian incident - EMS on site
Bowness Road and 64 Street NW,2021-07-19 09:01:00,NW,-114.1818195,51.08650624,Pedestrian incident - EMS dispatched
11 Street and 14 Avenue SW,2021-07-17 20:23:00,SW,-114.0890495,51.040259,Pedestrian incident - EMS on site
Tsuut'ina Trail and 90 Avenue SW,2021-07-14 00:15:00,SW,-114.1617342,50.98269067,Pedestrian incident - EMS on site
295 Shawville Blvd SE,2021-07-11 17:06:00,SE,-114.0679099,50.90154159,Pedestrian incident - EMS on site
Taralake Park at Taravista Drive NE,2021-07-10 21:24:00,NE,-113.9308537,51.12106424,Pedestrian incident - EMS on site
Northbound Macleod Trail and 17 Avenue SE,2021-07-10 03:08:00,SE,-114.0586592,51.037833,Pedestrian incident - EMS on site
Northbound Macleod Trail and 12 Avenue SE,2021-07-10 03:08:00,SE,-114.0584045,51.04128662,Pedestrian incident - EMS on site
Shaganappi Trail and University Avenue NW,2021-07-09 18:52:00,NW,-114.1522782,51.07671023,Pedestrian incident - EMS on site
Evercreek Bluffs Gate and Fish Creek Boulevard SW,2021-07-08 20:36:00,SW,-114.1233782,50.92140159,Pedestrian incident - EMS on site
Eastbound Memorial Drive and 9 Street NE,2021-07-04 01:45:00,NE,-114.0401465,51.0488546,Pedestrian incident - EMS on site
5 Street and 11 Avenue SW,2021-07-03 20:26:00,SW,-114.074906,51.04272294,Pedestrian incident - EMS dispatched
6 Street at 16 Avenue NE,2021-07-02 13:41:00,NE,-114.04831,51.0673349,Pedestrian incident - EMS dispatched
East Hills Boulevard and East Hills Sq SE,2021-06-27 11:47:00,SE,-113.9114331,51.03926744,Pedestrian incident - EMS on site
Southbound 8 Street and 7 Avenue SW,2021-06-26 06:16:00,NW,-114.081184,51.04700829,Pedestrian incident - EMS on site
Wentworth Drive and 85 Street SW,2021-06-24 16:31:00,NW,-114.2113796,51.05699539,Pedestrian incident - EMS on site
Auburn Bay Avenue and Auburn Sound Manor SE,2021-06-23 21:14:00,SE,-113.9593053,50.8941573,Pedestrian incident - EMS on site
48 Avenue and North Haven Drive NW,2021-06-23 12:53:00,NW,-114.0864864,51.09861997,Pedestrian incident - EMS dispatched
327 Maitland Hill NE,2021-06-22 13:09:00,NE,-113.9395118,51.06220465,Pedestrian incident - EMS on site
20 Street and 26 Avenue SW,2021-06-21 15:09:00,SW,-114.1094513,51.03042847,Pedestrian incident
80 Crowfoot Circle NW,2021-06-20 18:11:00,NW,-114.2065293,51.12346985,Pedestrian incident - EMS on site
90 Avenue and 24 Street SW,2021-06-20 11:04:00,SW,-114.1178708,50.97210971,Pedestrian incident - EMS on site
8 Street and Royal Avenue SW,2021-06-18 08:34:00,SW,-114.0820635,51.03513942,Pedestrian incident - EMS on site
17 Avenue at 4 Street SW,2021-06-17 23:07:00,SW,-114.071482,51.03783053,Pedestrian incident - EMS dispatched
41 Street and 26 Avenue SE,2021-06-17 21:01:00,SE,-113.9743396,51.03051286,Pedestrian incident - EMS dispatched
39 Avenue and 51 Street SW,2021-06-17 09:43:00,SW,-114.1603539,51.01942844,Pedestrian incident - EMS dispatched
4 Street and 64 Avenue NW,2021-06-16 21:01:00,NW,-114.0715556,51.1103317,Pedestrian incident - EMS on site
Redstone Street and Skyview Ranch Road NE,2021-06-16 19:53:00,NE,-113.9620939,51.16543278,Pedestrian incident - EMS on site
11 Street and 57 Avenue NE,2021-06-16 05:52:00,NE,-114.0369886,51.11058345,Pedestrian incident - EMS on site
4 Avenue and Edmonton Trail NE,2021-06-15 20:20:00,NE,-114.0523943,51.05564067,Pedestrian incident - EMS on site
85 Street and 9 Avenue SW,2021-06-15 14:51:00,NW,-114.2114015,51.05970278,Pedestrian incident - EMS on site
Quarry Wy and Quarry Gate SE,2021-06-13 20:47:00,SE,-114.019804,50.96129373,Pedestrian incident
Heritage Drive and Horton Road SW,2021-06-11 14:59:00,SW,-114.0728,50.97951529,Pedestrian incident - EMS on site
Macleod Trail and 61 Avenue SW,2021-06-11 13:57:00,SW,-114.0718818,50.99768177,Pedestrian incident - EMS on site
1 Street and 9 Avenue SW,2021-06-10 16:27:00,SE,-114.0655699,51.04468049,Pedestrian incident
44 Street and 11 Avenue SE,2021-06-09 16:35:00,SE,-113.9699992,51.04323654,Pedestrian incident - EMS on site
Westwinds Cr and Castleridge Boulevard NE,2021-06-09 09:04:00,NE,-113.9698008,51.10556406,Pedestrian incident - EMS dispatched
8 Street and Premier Wy SW,2021-06-04 13:02:00,SW,-114.0834181,51.02707178,Pedestrian incident - EMS dispatched
Centre Street and 72 Avenue NE,2021-06-04 12:13:00,NE,-114.0697305,51.11833941,Pedestrian incident - EMS dispatched
Panatella Wy and Panatella Gate NW,2021-05-30 17:28:00,NE,-114.070449,51.16728025,Pedestrian incident - EMS dispatched
94 Avenue and Bonaventure Drive SE,2021-05-27 13:11:00,SE,-114.0687682,50.96863426,Pedestrian incident - EMS dispatched
24 Street at Bridlecrest Drive SW,2021-05-26 08:27:00,SW,-114.1171775,50.90505069,Pedestrian incident - EMS on site
1 Street and 10 Avenue SW,2021-05-22 19:48:00,SE,-114.0656616,51.04339518,Pedestrian incident - EMS dispatched
Lake Fraser Drive and Lake Fraser Gate SE,2021-05-14 09:59:00,SE,-114.0678538,50.9414158,Pedestrian incident
52 Street and Mckenzie Towne Gate SE,2021-05-12 07:25:00,SE,-113.9569235,50.91377594,Pedestrian incident - EMS on site
10 Avenue and 19 Street SW,2021-05-06 10:09:00,SW,-114.1065574,51.04434421,Pedestrian incident - EMS on site
11 Avenue and Barlow Trail SE,2021-05-01 21:41:00,SE,-114.0018823,51.04287252,Pedestrian incident - EMS dispatched
Canterbury Co and Elbow Drive SW,2021-04-28 15:57:00,SW,-114.085539,50.94161761,Pedestrian incident - EMS dispatched
9 Avenue and 19 Street SE,2021-04-24 20:25:00,SE,-114.0199513,51.03541833,Pedestrian incident
6 Street and 5 Avenue SW,2021-04-21 17:12:00,NW,-114.0761076,51.04876354,Pedestrian incident - EMS on site
Edmonton Trail and 2 Avenue NE,2021-04-20 16:42:00,NE,-114.0509935,51.05467724,Pedestrian incident - EMS on site
Edmonton Trail and 2 Avenue NE,2021-04-20 14:56:00,NE,-114.0509935,51.05467724,Pedestrian incident - EMS dispatched
90 Avenue at Bay Ridge Drive SW,2021-04-14 19:40:00,SW,-114.109116,50.97217198,Pedestrian incident - Road closed
7 Street and 1 Avenue NE,2021-04-13 10:51:00,NE,-114.045694,51.05326148,Pedestrian incident - EMS on site
Northbound Bannister Road at 149 Avenue SE,2021-04-09 15:31:00,SE,-114.0685895,50.91912354,Pedestrian incident - EMS on site
5 Avenue and 1 Street SE,2021-04-09 13:39:00,NE,-114.060367,51.04831937,Pedestrian incident - EMS on site
14 Street and 16 Avenue SW,2021-03-31 17:15:00,SW,-114.0947098,51.03851,Pedestrian incident - EMS on site
Suncrest Wy and Sunhurst Road SE,2021-03-31 13:48:00,SE,-114.0454049,50.90359008,Pedestrian incident - EMS on site
4 Avenue and Centre Street South,2021-03-22 15:31:00,NE,-114.0627326,51.04932875,Pedestrian incident - EMS dispatched
12 Avenue and 5 Street SW,2021-03-22 02:58:00,SW,-114.0714812,51.04071489,Pedestrian incident - EMS on site
36 Street and 19 Avenue SE,2021-03-17 09:29:00,SE,-113.9816109,51.03625176,Pedestrian incident - EMS dispatched
7 Street and 20 Avenue NW,2021-03-16 14:19:00,NW,-114.0789188,51.07053988,Pedestrian incident - EMS dispatched
3 Street and 9 Avenue SE,2021-03-11 16:53:00,SE,-114.0543822,51.04464848,Pedestrian incident
Eastbound 17 Avenue and 36 Street SE,2021-03-10 18:57:00,SE,-113.9816834,51.03774856,Pedestrian incident - EMS dispatched
Falchurch Road and Falchurch Cr NE,2021-03-02 23:56:00,NE,-113.945652,51.10093474,Pedestrian incident
1001 Memorial Drive NW,2021-02-24 11:23:00,NW,-114.0812275,51.05353516,Pedestrian incident - EMS dispatched
1008 Memorial Drive NW,2021-02-24 10:15:00,NW,-114.0818009,51.05361639,Pedestrian incident - EMS on site
1008 Memorial Drive NW,2021-02-24 09:47:00,NW,-114.0818009,51.05361639,Pedestrian incident - EMS dispatched
6 Street  and 1 Avenue NE,2021-02-22 09:10:00,NE,-114.0483483,51.05327417,Pedestrian incident
50 Avenue and Elbow Drive SW,2021-02-19 10:19:00,SW,-114.0813769,51.00871807,Pedestrian incident
Macleod Trail at Glenmore Trail SW,2021-02-18 20:17:00,SW,-114.0717425,50.99409384,Pedestrian incident
1000 Memorial Drive NW,2021-02-17 07:57:00,NW,-114.0813999,51.05364894,Pedestrian incident - EMS dispatched
1005 memorial Drive NW,2021-02-12 10:34:00,NW,-114.0813779,51.05344489,Pedestrian incident - EMS on site
1001 Memorial Drive NW,2021-02-12 09:01:00,NW,-114.0812275,51.05353516,Pedestrian incident - EMS dispatched
1000 Memorial Drive NW,2021-02-12 08:51:00,NW,-114.0813999,51.05364894,Pedestrian incident
1 Avenue and 4 Street NE,2021-02-06 13:37:00,NE,-114.0516991,51.05326878,Pedestrian incident
Westbound 17 Avenue at 52 Street SE,2021-02-06 13:10:00,SE,-113.9585151,51.03794167,Pedestrian incident - Blocking lanes
Northmount Drive and Northland Drive NW,2021-02-02 15:15:00,NW,-114.1414022,51.09602616,Pedestrian incident
1000 Memorial Drive NW,2021-02-02 11:44:00,NW,-114.0813999,51.05364894,Pedestrian incident
Quarry Park Boulevard and 18 Street SE,2021-02-01 13:58:00,SE,-114.010582,50.96292452,Pedestrian incident
Discovery Ridge Lane and Discovery Ridge Cl SW,2021-01-30 15:00:00,SW,-114.2143813,51.01329438,Pedestrian incident
Westbound 17 Avenue and 44 Street SE,2021-01-28 11:22:00,SE,-113.9700118,51.03776386,Pedestrian incident - Blocking lanes
17 Avenue and 42 Street SE,2021-01-26 21:06:00,SE,-113.9728668,51.03777031,Pedestrian incident - Road closed
32 Avenue and 12 Street NE,2021-01-25 07:54:00,NE,-114.0276766,51.0813986,Pedestrian incident - Blocking lanes
Nolancrest Gr and Nolancrest Mr NW,2021-01-21 19:49:00,NW,-114.1671751,51.17718999,Pedestrian incident
Eastbound Heritage Drive and Elbow Drive SW,2021-01-21 09:43:00,SW,-114.0831484,50.97957221,Pedestrian incident - Blocking lanes
Southbound 10 Street and 5 Avenue NW,2021-01-20 08:17:00,NW,-114.0859592,51.05836258,Pedestrian incident - Blocking lanes
Southbound 1 Street at 4 Avenue SE,2021-01-19 18:34:00,NE,-114.0603002,51.04925982,Pedestrian incident - Blocking lanes
Southbound 8 Street at 10 Avenue SW,2021-01-18 19:42:00,SW,-114.0814566,51.04345329,Pedestrian incident - Blocking lanes
Eastbound Heritage Drive approaching Macleod Trail SW,2021-01-18 16:39:00,SW,-114.0728152,50.97956508,Pedestrian incident - Blocking lanes
Southbound Centre Street and 3 Avenue SE,2021-01-15 13:04:00,NE,-114.0626847,51.05028259,Pedestrian incident - Blocking lanes
8 Street b/w 7 Avenue and 8 Avenue SW,2021-01-13 18:59:00,NW,-114.0812447,51.04608968,Pedestrian incident - Road closed
8 Street b/w 7 Avenue and 8 Avenue SW,2021-01-13 18:59:00,NW,-114.0812633,51.0461525,Pedestrian incident
5 Avenue and 11 Street NW,2021-01-13 07:35:00,NW,-114.0888346,51.05710349,Pedestrian incident
Southbound Deerfoot Trail and 11 Street SE,2021-01-06 21:50:00,SE,-114.0408568,50.97829976,Pedestrian incident
Southbound Deerfoot Trail and 11 Street SE,2021-01-06 21:50:00,SE,-114.0404382,50.97927692,Pedestrian incident
Southbound Deerfoot Trail and 11 Street SE,2021-01-06 21:50:00,SE,-114.0409356,50.97825568,Pedestrian incident - Blocking lanes
4 Avenue and 6 Street SW,2021-01-04 14:38:00,NW,-114.076051,51.04971127,Pedestrian incident - Blocking lanes
20 Avenue and 19 Street NW,2021-01-02 14:35:00,NW,-114.1062961,51.07054633,Pedestrian incident
Falconridge Cr and Falconridge Drive NE,2020-12-31 23:23:00,NE,-113.9524947,51.09866083,Pedestrian incident
Falconridge Drive b/w Falsbridge Drive and Falworth Road NE,2020-12-31 23:23:00,NE,-113.9525051,51.09865706,Pedestrian incident - Road closed
Falconridge Drive b/w Falconridge Boulevard and Falworth Road NE,2020-12-31 23:23:00,NE,-113.9524566,51.0986315,Pedestrian incident - Road closed
Falsbridge Drive and Falconridge Drive NE,2020-12-28 14:32:00,NE,-113.9565272,51.09969782,Pedestrian incident
Inglewood Cv and 15 Street SE,2020-12-24 17:43:00,SE,-114.0251446,51.04099924,Pedestrian incident
Centre Street S and 58 Avenue SW,2020-12-24 17:15:00,SE,-114.0650927,51.00139943,Pedestrian incident
Centre Street S and 58 Avenue SW,2020-12-24 17:15:00,SE,-114.063807,51.00137983,Pedestrian incident
26 Street and 26 Avenue SW,2020-12-23 18:21:00,SW,-114.1237261,51.03006398,Pedestrian incident
26 Avenue and 50 Street NE,2020-12-20 12:17:00,NE,-113.9613118,51.07624807,Pedestrian incident
19 Street and 27 Avenue NE,2020-12-19 11:57:00,NE,-114.0116494,51.07690034,Pedestrian incident
Macleod Trail and 42 Avenue SW,2020-12-19 10:15:00,SE,-114.0646013,51.01575514,Pedestrian incident
Radcliffe Crescent and Radcliffe Drive SE,2020-12-19 01:35:00,NE,-113.9866502,51.04806091,Pedestrian incident
31 Street and 19 Avenue SE,2020-12-18 11:34:00,SE,-113.9894649,51.03608894,Pedestrian incident
Northbound Macleod Trail and 10 Avenue SE,2020-12-18 08:56:00,SE,-114.0582717,51.04318128,Pedestrian incident - Blocking lanes
Skyview Ranch Drive and Skyview Shores Mr NE,2020-12-17 17:43:00,NE,-113.9609788,51.15837975,Pedestrian incident
Saddletowne Ci and 60 Street NE,2020-12-15 14:18:00,NE,-113.9476791,51.12654847,Pedestrian incident
13 Avenue and 37 Street SW,2020-12-13 01:33:00,SW,-114.1411234,51.04150998,Pedestrian incident - Road closed
17 Avenue and 85 Street SW,2020-12-12 19:04:00,SW,-114.2113745,51.03801221,Pedestrian incident
58 Avenue b/w Centre Street and 1A Street SW,2020-12-11 18:10:00,SE,-114.065104,51.00141957,Pedestrian incident - Road closed
Southland Drive and 24 Street SW,2020-12-10 14:21:00,SW,-114.117953,50.96125572,Pedestrian incident
Falconridge Boulevard and 64 Avenue NE,2020-12-09 18:03:00,NE,-113.9473403,51.11068937,Pedestrian incident
